0;122;1.0;1.40923107788;1.0;1.0;1.18532199007;1.6331401657
1;122;0.666666666667;1.0;0.568768164428;0.764565168906;1.0;1.0
2;120;1.0;1.0;1.0;1.0;1.0;1.0
3;119;1.0;1.0;1.0;1.0;1.0;1.0
4;118;0.666666666667;1.0;0.666666666667;0.666666666667;1.0;1.0
5;117;1.0;1.0;0.894958384054;1.10504161595;1.0;1.0
6;116;0.666666666667;1.0;0.56314219096;0.770191142374;1.0;1.0
7;114;0.666666666667;1.0;0.616188491785;0.717144841548;1.0;1.0
8;124;1.0;1.37612778871;0.951533722706;1.04846627729;1.16937820833;1.5828773691
9;123;1.0;1.0;1.0;1.0;1.0;1.0
10;122;1.0;1.0;1.0;1.0;1.0;1.0
11;119;1.0;1.0;0.950758213028;1.04924178697;1.0;1.0
12;118;0.666666666667;1.0;0.596745753801;0.736587579533;1.0;1.0
13;116;0.666666666667;1.0;0.666666666667;0.666666666667;1.0;1.0
14;116;0.666666666667;1.0;0.617022899253;0.71631043408;1.0;1.0
15;115;1.0;1.0;0.950151515152;1.04984848485;1.0;1.0
16;122;1.0;1.33900992811;0.880056666385;1.11994333362;1.14899828309;1.52902157312
17;121;1.0;1.0;1.0;1.0;1.0;1.0
18;120;1.0;1.0;1.0;1.0;1.0;1.0
19;119;1.0;1.0;1.0;1.0;1.0;1.0
20;118;0.666666666667;1.0;0.616610910717;0.716722422616;1.0;1.0
21;117;0.666666666667;1.0;0.666666666667;0.666666666667;1.0;1.0
22;115;0.666666666667;1.0;0.563179107636;0.770154225698;1.0;1.0
23;115;0.666666666667;1.0;0.616188491785;0.717144841548;1.0;1.0
24;121;1.0;1.36706934495;1.0;1.0;1.15601202003;1.57812666986
25;121;0.666666666667;1.0;0.566039381411;0.767293951923;1.0;1.0
26;119;0.666666666667;1.0;0.543950991208;0.789382342124;1.0;1.0
27;118;1.0;1.0;0.868113305858;1.13188669414;1.0;1.0
28;118;0.666666666667;1.0;0.485136205111;0.848197128223;1.0;1.0
29;116;0.666666666667;1.0;0.534231584736;0.799101748597;1.0;1.0
30;114;0.666666666667;1.0;0.533676298938;0.799657034393;1.0;1.0
31;112;0.666666666667;1.0;0.479907791888;0.853425541443;1.0;1.0
