0;89;1.0;3.68635902637;1.0;1.0;2.98839022854;4.38432782419
1;84;1.0;1.0;0.822097174827;1.17790282517;1.0;1.0
2;77;1.0;1.0;0.874203705928;1.12579629407;1.0;1.0
3;68;1.0;1.0;1.0;1.0;1.0;1.0
4;59;1.0;1.0;0.937913475961;1.06208652404;1.0;1.0
5;55;1.0;1.0;1.0;1.0;1.0;1.0
6;48;1.0;1.0;0.841709801197;1.1582901988;1.0;1.0
7;42;1.0;1.0;0.926062748417;1.07393725158;1.0;1.0
8;91;1.0;3.58611111111;0.799776976201;1.2002230238;2.88795926556;4.28426295667
9;85;1.0;1.0;1.0;1.0;1.0;1.0
10;78;1.0;1.0;1.0;1.0;1.0;1.0
11;70;1.0;1.0;1.0;1.0;1.0;1.0
12;64;1.0;1.0;0.817222222222;1.18277777778;1.0;1.0
13;56;1.0;1.0;1.0;1.0;1.0;1.0
14;51;1.0;1.0;0.889594828917;1.11040517108;1.0;1.0
15;45;1.33333333333;1.0;0.945603114983;1.72106355168;1.0;1.0
16;92;1.33333333333;3.36805555556;0.768124270488;1.89854239618;2.76590928996;3.97020182115
17;86;1.0;1.0;1.0;1.0;1.0;1.0
18;78;1.0;1.0;0.94841713905;1.05158286095;1.0;1.0
19;70;1.0;1.0;0.70762276099;1.29237723901;1.0;1.0
20;64;1.0;1.0;1.0;1.0;1.0;1.0
21;60;1.0;1.0;1.0;1.0;1.0;1.0
22;51;1.0;1.0;0.934924805742;1.06507519426;1.0;1.0
23;46;1.0;1.0;1.0;1.0;1.0;1.0
24;90;1.0;3.15705799064;1.0;1.0;2.63294478807;3.68117119321
25;81;1.0;1.0;0.949088528116;1.05091147188;1.0;1.0
26;72;1.0;1.0;1.0;1.0;1.0;1.0
27;65;1.0;1.0;1.0;1.0;1.0;1.0
28;57;1.0;1.0;1.0;1.0;1.0;1.0
29;51;1.0;1.20833333333;1.0;1.0;0.876507416432;1.54015925023
30;43;1.0;1.0;0.923959848101;1.0760401519;1.0;1.0
31;40;1.0;1.0;1.0;1.0;1.0;1.0
